the_geom*GID*the_geom2*GID2*url*result
MULTIPOINT ((-56.1509661089385 -34.9162520268838))*329*MULTIPOINT ((-56.1494192671062 -34.9108877202295))* 319*http://localhost:5000/route/v1/driving/-56.1509661089385,-34.9162520268838;-56.1494192671062,-34.9108877202295                                                    *{"code":"Ok","routes":[{"geometry":"nqbtE|~uuIdB`@m@nEqKeCo@pDqGgBoCsDsFmJYX","legs":[{"steps":[],"distance":983.2,"duration":114.7,"summary":"","weight":114.7}],"distance":983.2,"duration":114.7,"weight_name":"routability","weight":114.7}],"waypoints":[{"hint":"pBMCgP___386AAAAdgAAAAAAAAAAAAAA1opqQs3fbEIAAAAAAAAAADoAAAB2AAAAAAAAAAAAAAArAAAACzSn_HI46_1KNKf8ZDjr_QAALwxldOdz","distance":5.962364,"name":"Roque Graseras","location":[-56.151029,-34.916238]},{"hint":"gQkCgP___38SAAAAaQAAAAAAAAAAAAAABKGTQXo1rUIAAAAAAAAAABIAAABpAAAAAAAAAAAAAAArAAAAqTqn_I9N6_1VOqf8WE3r_QAAHxRldOdz","distance":9.805077,"name":"Ramón Masini","location":[-56.149335,-34.910833]}]}
MULTIPOINT ((-56.1501616739236 -34.9141752551782))*305*MULTIPOINT ((-56.1494192671062 -34.9108877202295))* 319*http://localhost:5000/route/v1/driving/-56.1501616739236,-34.9141752551782;-56.1494192671062,-34.9108877202295                                                    *{"code":"Ok","routes":[{"geometry":"ddbtEvyuuIzAbF{@~EqGgBoCsDsFmJYX","legs":[{"steps":[],"distance":731.1,"duration":80.6,"summary":"","weight":80.6}],"distance":731.1,"duration":80.6,"weight_name":"routability","weight":80.6}],"waypoints":[{"hint":"fgkCgP___385AAAASwAAAAAAAAAAAAAA9EhmQrXpj0EAAAAAAAAAADkAAABLAAAAAAAAAAAAAAArAAAARTen_MZA6_1uN6f8gUDr_QAAPw9ldOdz","distance":8.522189,"name":"Lázaro Gadea","location":[-56.150203,-34.914106]},{"hint":"gQkCgP___38SAAAAaQAAAAAAAAAAAAAABKGTQXo1rUIAAAAAAAAAABIAAABpAAAAAAAAAAAAAAArAAAAqTqn_I9N6_1VOqf8WE3r_QAAHxRldOdz","distance":9.805077,"name":"Ramón Masini","location":[-56.149335,-34.910833]}]}
MULTIPOINT ((-56.1504704866248 -34.912618905675)) *122*MULTIPOINT ((-56.1494192671062 -34.9108877202295))* 319*http://localhost:5000/route/v1/driving/-56.1504704866248,-34.912618905675;-56.1494192671062,-34.9108877202295                                                     *{"code":"Ok","routes":[{"geometry":"`{atEv{uuIgBtAiF{IYX","legs":[{"steps":[],"distance":292.9,"duration":36.2,"summary":"","weight":36.2}],"distance":292.9,"duration":36.2,"weight_name":"routability","weight":36.2}],"waypoints":[{"hint":"KgoCgP___38hAAAAZwAAAAAAAAAAAAAAccoHQk4pikIAAAAAAAAAACEAAABnAAAAAAAAAAAAAAArAAAABDan_HdG6_06Nqf8lUbr_QAAXxRldOdz","distance":5.951653,"name":"Avenida Brasil","location":[-56.150524,-34.912649]},{"hint":"gQkCgP___38SAAAAaQAAAAAAAAAAAAAABKGTQXo1rUIAAAAAAAAAABIAAABpAAAAAAAAAAAAAAArAAAAqTqn_I9N6_1VOqf8WE3r_QAAHxRldOdz","distance":9.805077,"name":"Ramón Masini","location":[-56.149335,-34.910833]}]}
MULTIPOINT ((-56.1500188945499 -34.9131468172838))*127*MULTIPOINT ((-56.1494192671062 -34.9108877202295))* 319*http://localhost:5000/route/v1/driving/-56.1500188945499,-34.9131468172838;-56.1494192671062,-34.9108877202295                                                    *{"code":"Ok","routes":[{"geometry":"j~atE~xuuIqElDiF{IYX","legs":[{"steps":[],"distance":364.7,"duration":43.3,"summary":"","weight":43.3}],"distance":364.7,"duration":43.3,"weight_name":"routability","weight":43.3}],"waypoints":[{"hint":"vgkCgP___38PAAAANQAAAAAAAAAAAAAAf9hwQc7KFkIAAAAAAAAAAA8AAAA1AAAAAAAAAAAAAAArAAAAvTen_GFE6_39N6f8hUTr_QAAXxRldOdz","distance":7.0815,"name":"Avenida Brasil","location":[-56.150083,-34.913183]},{"hint":"gQkCgP___38SAAAAaQAAAAAAAAAAAAAABKGTQXo1rUIAAAAAAAAAABIAAABpAAAAAAAAAAAAAAArAAAAqTqn_I9N6_1VOqf8WE3r_QAAHxRldOdz","distance":9.805077,"name":"Ramón Masini","location":[-56.149335,-34.910833]}]}
MULTIPOINT ((-56.1487743037514 -34.9095634050494))*76*MULTIPOINT ((-56.1494192671062 -34.9108877202295))* 319*http://localhost:5000/route/v1/driving/-56.1487743037514,-34.9095634050494;-56.1494192671062,-34.9108877202295                                                    *{"code":"Ok","routes":[{"geometry":"lgatEdquuIlFjJvCmCcBqCYX","legs":[{"steps":[],"distance":423.1,"duration":58.3,"summary":"","weight":58.3}],"distance":423.1,"duration":58.3,"weight_name":"routability","weight":58.3}],"waypoints":[{"hint":"sgkCgP___39NAAAAZgAAAAAAAAAAAAAAxkCaQi6VxUEAAAAAAAAAAE0AAABmAAAAAAAAAAAAAAArAAAApzyn_LtS6_3aPKf8hVLr_QAAjw5ldOdz","distance":7.58965,"name":"26 de Marzo","location":[-56.148825,-34.909509]},{"hint":"gQkCgP___38SAAAAaQAAAAAAAAAAAAAABKGTQXo1rUIAAAAAAAAAABIAAABpAAAAAAAAAAAAAAArAAAAqTqn_I9N6_1VOqf8WE3r_QAAHxRldOdz","distance":9.805077,"name":"Ramón Masini","location":[-56.149335,-34.910833]}]}
MULTIPOINT ((-56.1472824356098 -34.9107798987253))*116*MULTIPOINT ((-56.1494192671062 -34.9108877202295))* 319*http://localhost:5000/route/v1/driving/-56.1472824356098,-34.9107798987253;-56.1494192671062,-34.9108877202295                                                    *{"code":"Ok","routes":[{"geometry":"voatEbguuIbDlFNFuDpD","legs":[{"steps":[],"distance":280.7,"duration":33.3,"summary":"","weight":33.3}],"distance":280.7,"duration":33.3,"weight_name":"routability","weight":33.3}],"waypoints":[{"hint":"xwkCgP___385AAAAaQAAAAAAAAAAAAAAVsxkQnBNPUIAAAAAAAAAADkAAABpAAAAAAAAAAAAAAArAAAA7kKn_IRN6_2uQqf8xE3r_QAAbw5ldOdz","distance":9.198195,"name":"Alejandro Chucarro","location":[-56.147218,-34.910844]},{"hint":"gQkCgP___38SAAAAaQAAAAAAAAAAAAAABKGTQXo1rUIAAAAAAAAAABIAAABpAAAAAAAAAAAAAAArAAAAqTqn_I9N6_1VOqf8WE3r_QAAHxRldOdz","distance":9.805077,"name":"Ramón Masini","location":[-56.149335,-34.910833]}]}
MULTIPOINT ((-56.1472856026516 -34.9113449139165))*298*MULTIPOINT ((-56.1494192671062 -34.9108877202295))* 319*http://localhost:5000/route/v1/driving/-56.1472856026516,-34.9113449139165;-56.1494192671062,-34.9108877202295                                                    *{"code":"Ok","routes":[{"geometry":"dsatE|guuIvDaEnCpCaGjGuDpD","legs":[{"steps":[],"distance":557.1,"duration":60.3,"summary":"","weight":60.3}],"distance":557.1,"duration":60.3,"weight_name":"routability","weight":60.3}],"waypoints":[{"hint":"0AkCgP___38nAAAAWwAAAAAAAAAKAAAAm0IcQsVsT0IAAAAA2wAbQScAAABbAAAAAAAAAAoAAAArAAAAbkKn_GdL6_2qQqf8j0vr_QAAzwhldOdz","distance":7.053209,"name":"Guayaqui","location":[-56.147346,-34.911385]},{"hint":"gQkCgP___38SAAAAaQAAAAAAAAAAAAAABKGTQXo1rUIAAAAAAAAAABIAAABpAAAAAAAAAAAAAAArAAAAqTqn_I9N6_1VOqf8WE3r_QAAHxRldOdz","distance":9.805077,"name":"Ramón Masini","location":[-56.149335,-34.910833]}]}
MULTIPOINT ((-56.1528447797224 -34.9082248920765))*310*MULTIPOINT ((-56.1494192671062 -34.9108877202295))* 319*http://localhost:5000/route/v1/driving/-56.1528447797224,-34.9082248920765;-56.1494192671062,-34.9108877202295                                                    *{"code":"Ok","routes":[{"geometry":"t_atEvjvuI|RsQcBqCYX","legs":[{"steps":[],"distance":551.1,"duration":65.9,"summary":"","weight":65.9}],"distance":551.1,"duration":65.9,"weight_name":"routability","weight":65.9}],"waypoints":[{"hint":"AQoCgP___38aAAAAXwAAAAAAAAAAAAAAJwnUQVVgiEIAAAAAAAAAABoAAABfAAAAAAAAAAAAAAArAAAApiyn_I5X6_3zLKf8v1fr_QAA7whldOdz","distance":8.891042,"name":"José Martí","location":[-56.152922,-34.908274]},{"hint":"gQkCgP___38SAAAAaQAAAAAAAAAAAAAABKGTQXo1rUIAAAAAAAAAABIAAABpAAAAAAAAAAAAAAArAAAAqTqn_I9N6_1VOqf8WE3r_QAAHxRldOdz","distance":9.805077,"name":"Ramón Masini","location":[-56.149335,-34.910833]}]}
MULTIPOINT ((-56.1514093330861 -34.9071227647349))*297*MULTIPOINT ((-56.1494192671062 -34.9108877202295))* 319*http://localhost:5000/route/v1/driving/-56.1514093330861,-34.9071227647349;-56.1494192671062,-34.9108877202295                                                    *{"code":"Ok","routes":[{"geometry":"vx`tEtavuItWaWlB|CNFuDpD","legs":[{"steps":[],"distance":796,"duration":86.8,"summary":"","weight":86.8}],"distance":796,"duration":86.8,"weight_name":"routability","weight":86.8}],"waypoints":[{"hint":"XUMAgP___38wAAAAQAAAAAAAAAAAAAAAradCQvhFeUEAAAAAAAAAADAAAABAAAAAAAAAAAAAAAArAAAAUzKn_OZb6_2PMqf8DVzr_QAA3whldOdz","distance":6.983947,"name":"Guayaqui","location":[-56.151469,-34.907162]},{"hint":"gQkCgP___38SAAAAaQAAAAAAAAAAAAAABKGTQXo1rUIAAAAAAAAAABIAAABpAAAAAAAAAAAAAAArAAAAqTqn_I9N6_1VOqf8WE3r_QAAHxRldOdz","distance":9.805077,"name":"Ramón Masini","location":[-56.149335,-34.910833]}]}
MULTIPOINT ((-56.1558274264255 -34.9152782634858))*43*MULTIPOINT ((-56.1494192671062 -34.9108877202295))* 319*http://localhost:5000/route/v1/driving/-56.1558274264255,-34.9152782634858;-56.1494192671062,-34.9108877202295                                                    *{"code":"Ok","routes":[{"geometry":"`kbtE~|vuIa@oKDO}As@a@GaA?r@aEcHmBoCsDsFmJYX","legs":[{"steps":[],"distance":915.1,"duration":112.9,"summary":"","weight":113.9}],"distance":915.1,"duration":112.9,"weight_name":"routability","weight":113.9}],"waypoints":[{"hint":"m0MAgP___38cAAAAdQAAAAAAAAAAAAAAccjoQTTFsEIAAAAAAAAAABwAAAB1AAAAAAAAAAAAAAArAAAARSGn_Hk86_1NIaf8Mjzr_QAATwVldOdz","distance":7.910316,"name":"Doctor José Scosería","location":[-56.155835,-34.915207]},{"hint":"gQkCgP___38SAAAAaQAAAAAAAAAAAAAABKGTQXo1rUIAAAAAAAAAABIAAABpAAAAAAAAAAAAAAArAAAAqTqn_I9N6_1VOqf8WE3r_QAAHxRldOdz","distance":9.805077,"name":"Ramón Masini","location":[-56.149335,-34.910833]}]}
MULTIPOINT ((-56.1601377208412 -34.9132791253079))*27*MULTIPOINT ((-56.1494192671062 -34.9108877202295))* 319*http://localhost:5000/route/v1/driving/-56.1601377208412,-34.9132791253079;-56.1494192671062,-34.9108877202295                                                    *{"code":"Ok","routes":[{"geometry":"`_btEnxwuI~F[qAqb@g@sAnAkHcHmBoCsDsFmJYX","legs":[{"steps":[],"distance":1370.4,"duration":157.4,"summary":"","weight":158.4}],"distance":1370.4,"duration":157.4,"weight_name":"routability","weight":158.4}],"waypoints":[{"hint":"RRQCgP___385AAAAZwAAAAAAAAAAAAAAEzZnQraEM0IAAAAAAAAAADkAAABnAAAAAAAAAAAAAAArAAAAExCn_PpD6_12EKf8AUTr_QAA7wpldOdz","distance":9.079247,"name":"Obligado","location":[-56.160237,-34.913286]},{"hint":"gQkCgP___38SAAAAaQAAAAAAAAAAAAAABKGTQXo1rUIAAAAAAAAAABIAAABpAAAAAAAAAAAAAAArAAAAqTqn_I9N6_1VOqf8WE3r_QAAHxRldOdz","distance":9.805077,"name":"Ramón Masini","location":[-56.149335,-34.910833]}]}
MULTIPOINT ((-56.1576975381338 -34.907949178015)) *24*MULTIPOINT ((-56.1494192671062 -34.9108877202295))* 319*http://localhost:5000/route/v1/driving/-56.1576975381338,-34.907949178015;-56.1494192671062,-34.9108877202295                                                     *{"code":"Ok","routes":[{"geometry":"j}`tEhhwuIxFeK^OpFqEx@{@vK{MeCiDsFmJYX","legs":[{"steps":[],"distance":1106.9,"duration":121.2,"summary":"","weight":121.2}],"distance":1106.9,"duration":121.2,"weight_name":"routability","weight":121.2}],"waypoints":[{"hint":"EA8CgP___38RAAAARgAAAAAAAAAAAAAAhsCOQc8tUkIAAAAAAAAAABEAAABGAAAAAAAAAAAAAAArAAAAMxqn_AhZ6_3-Gaf801jr_QAAHwhldOdz","distance":7.617255,"name":"Luis B Cavia","location":[-56.157645,-34.907896]},{"hint":"gQkCgP___38SAAAAaQAAAAAAAAAAAAAABKGTQXo1rUIAAAAAAAAAABIAAABpAAAAAAAAAAAAAAArAAAAqTqn_I9N6_1VOqf8WE3r_QAAHxRldOdz","distance":9.805077,"name":"Ramón Masini","location":[-56.149335,-34.910833]}]}
MULTIPOINT ((-56.1490083547246 -34.9177423239306))*141*MULTIPOINT ((-56.1494192671062 -34.9108877202295))* 319*http://localhost:5000/route/v1/driving/-56.1490083547246,-34.9177423239306;-56.1494192671062,-34.9108877202295                                                    *{"code":"Ok","routes":[{"geometry":"xzbtEvquuIbEs@xCp@_BvKa^cI{HaIcIbI","legs":[{"steps":[],"distance":1431,"duration":159.2,"summary":"","weight":159.2}],"distance":1431,"duration":159.2,"weight_name":"routability","weight":159.2}],"waypoints":[{"hint":"UhMCgP___38VAAAAIQAAAAAAAABDAAAAyDerQRQxM0EAAAAA8EOGQhUAAAAhAAAAAAAAAEMAAAArAAAARjyn_KAy6_3wO6f8kjLr_QAAjwpldOdz","distance":8.010131,"name":"Rambla República del Perú","location":[-56.148922,-34.917728]},{"hint":"gQkCgP___38SAAAAaQAAAAAAAAAAAAAABKGTQXo1rUIAAAAAAAAAABIAAABpAAAAAAAAAAAAAAArAAAAqTqn_I9N6_1VOqf8WE3r_QAAHxRldOdz","distance":9.805077,"name":"Ramón Masini","location":[-56.149335,-34.910833]}]}
MULTIPOINT ((-56.1504569074918 -34.9177902704983))*299*MULTIPOINT ((-56.1494192671062 -34.9108877202295))* 319*http://localhost:5000/route/v1/driving/-56.1504569074918,-34.9177902704983;-56.1494192671062,-34.9108877202295                                                    *{"code":"Ok","routes":[{"geometry":"`{btEz{uuIkVqF{HaIcIbI","legs":[{"steps":[],"distance":893.6,"duration":99.3,"summary":"","weight":99.3}],"distance":893.6,"duration":99.3,"weight_name":"routability","weight":99.3}],"waypoints":[{"hint":"ThMCgP___38YAAAAVwAAAAAAAAAAAAAAxVHCQW_Ge0IAAAAAAAAAABgAAABXAAAAAAAAAAAAAAArAAAA8zWn_HUy6_1HNqf8YjLr_QAA_wBldOdz","distance":7.959531,"name":"Juan Benito Blanco","location":[-56.150541,-34.917771]},{"hint":"gQkCgP___38SAAAAaQAAAAAAAAAAAAAABKGTQXo1rUIAAAAAAAAAABIAAABpAAAAAAAAAAAAAAArAAAAqTqn_I9N6_1VOqf8WE3r_QAAHxRldOdz","distance":9.805077,"name":"Ramón Masini","location":[-56.149335,-34.910833]}]}
MULTIPOINT ((-56.1497242875976 -34.9167278971154))*306*MULTIPOINT ((-56.1494192671062 -34.9108877202295))* 319*http://localhost:5000/route/v1/driving/-56.1497242875976,-34.9167278971154;-56.1494192671062,-34.9108877202295                                                    *{"code":"Ok","routes":[{"geometry":"`ubtE|vuuI^mCpBM_AtG}RmE{HaIcIbI","legs":[{"steps":[],"distance":1093,"duration":126.8,"summary":"","weight":126.8}],"distance":1093,"duration":126.8,"weight_name":"routability","weight":126.8}],"waypoints":[{"hint":"jBMCgP___38oAAAAQwAAAAAAAAApAAAAYYohQl9p1EEAAAAAyj4iQigAAABDAAAAAAAAACkAAAArAAAACTmn_Do26_0kOaf8iDbr_QAAnwZldOdz","distance":8.99785,"name":"Luis Cincinato Bollo","location":[-56.149751,-34.916806]},{"hint":"gQkCgP___38SAAAAaQAAAAAAAAAAAAAABKGTQXo1rUIAAAAAAAAAABIAAABpAAAAAAAAAAAAAAArAAAAqTqn_I9N6_1VOqf8WE3r_QAAHxRldOdz","distance":9.805077,"name":"Ramón Masini","location":[-56.149335,-34.910833]}]}
MULTIPOINT ((-56.1490846141598 -34.9159502566597))*323*MULTIPOINT ((-56.1494192671062 -34.9108877202295))* 319*http://localhost:5000/route/v1/driving/-56.1490846141598,-34.9159502566597;-56.1494192671062,-34.9108877202295                                                    *{"code":"Ok","routes":[{"geometry":"vobtEfruuId@@BQmBS_FmAuEcFUEk@c@MDaGjGuDpD","legs":[{"steps":[],"distance":748.4,"duration":89.2,"summary":"","weight":89.2}],"distance":748.4,"duration":89.2,"weight_name":"routability","weight":89.2}],"waypoints":[{"hint":"nkMAgP___38EAAAAGgAAAEUAAAAAAAAAZ-aYQITMqkHn34hCAAAAAAQAAAAaAAAARQAAAAAAAAArAAAA_Dun_I056_2jO6f8kjnr_QIAfwtldOdz","distance":8.151136,"name":"Rambla República del Perú","location":[-56.148996,-34.915955]},{"hint":"gQkCgP___38SAAAAaQAAAAAAAAAAAAAABKGTQXo1rUIAAAAAAAAAABIAAABpAAAAAAAAAAAAAAArAAAAqTqn_I9N6_1VOqf8WE3r_QAAHxRldOdz","distance":9.805077,"name":"Ramón Masini","location":[-56.149335,-34.910833]}]}
MULTIPOINT ((-56.1627472892568 -34.9139514891449))*1539*MULTIPOINT ((-56.1494192671062 -34.9108877202295))* 319*http://localhost:5000/route/v1/driving/-56.1627472892568,-34.9139514891449;-56.1494192671062,-34.9108877202295                                                    *{"code":"Ok","routes":[{"geometry":"dcbtEfhxuIsDPrHeNuAqd@g@sAnAkHcHmBoCsDsFmJYX","legs":[{"steps":[],"distance":1638.3,"duration":189.7,"summary":"","weight":190.7}],"distance":1638.3,"duration":189.7,"weight_name":"routability","weight":190.7}],"waypoints":[{"hint":"AkMAgP___38FAQAADAEAAAAAAAAAAAAAqECCQ1Eby0AAAAAAAAAAAAUBAAAMAQAAAAAAAAAAAAArAAAAOgan_GBB6_1FBqf8YUHr_QAALxZldOdz","distance":1.011212,"name":"Bulevar General Artigas","location":[-56.162758,-34.913952]},{"hint":"gQkCgP___38SAAAAaQAAAAAAAAAAAAAABKGTQXo1rUIAAAAAAAAAABIAAABpAAAAAAAAAAAAAAArAAAAqTqn_I9N6_1VOqf8WE3r_QAAHxRldOdz","distance":9.805077,"name":"Ramón Masini","location":[-56.149335,-34.910833]}]}
MULTIPOINT ((-56.146998415301 -34.9086901475183)) *312*MULTIPOINT ((-56.1494192671062 -34.9108877202295))* 319*http://localhost:5000/route/v1/driving/-56.146998415301,-34.9086901475183;-56.1494192671062,-34.9108877202295                                                     *{"code":"Ok","routes":[{"geometry":"rbatEdfuuIpFgFtIrNNFuDpD","legs":[{"steps":[],"distance":607.7,"duration":67.8,"summary":"","weight":67.8}],"distance":607.7,"duration":67.8,"weight_name":"routability","weight":67.8}],"waypoints":[{"hint":"jUEAgP___38gAAAAZgAAAAAAAAAAAAAAFUQCQipCikIAAAAAAAAAACAAAABmAAAAAAAAAAAAAAArAAAAhUOn_MFV6_3KQ6f87lXr_QAA3whldOdz","distance":8.041858,"name":"Miguel Barreiro","location":[-56.147067,-34.908735]},{"hint":"gQkCgP___38SAAAAaQAAAAAAAAAAAAAABKGTQXo1rUIAAAAAAAAAABIAAABpAAAAAAAAAAAAAAArAAAAqTqn_I9N6_1VOqf8WE3r_QAAHxRldOdz","distance":9.805077,"name":"Ramón Masini","location":[-56.149335,-34.910833]}]}
MULTIPOINT ((-56.1464145643045 -34.9095161651709))*313*MULTIPOINT ((-56.1494192671062 -34.9108877202295))* 319*http://localhost:5000/route/v1/driving/-56.1464145643045,-34.9095161651709;-56.1494192671062,-34.9108877202295                                                    *{"code":"Ok","routes":[{"geometry":"fgatEtauuI|AwAtIrNNFuDpD","legs":[{"steps":[],"distance":502.6,"duration":57.3,"summary":"","weight":57.3}],"distance":502.6,"duration":57.3,"weight_name":"routability","weight":57.3}],"waypoints":[{"hint":"7wkCgP___38jAAAAZgAAAAAAAAAAAAAAwGUPQjuHhEIAAAAAAAAAACMAAABmAAAAAAAAAAAAAAArAAAATkan_NtS6_0RRqf8tFLr_QAA7whldOdz","distance":7.055902,"name":"Miguel Barreiro","location":[-56.146354,-34.909477]},{"hint":"gQkCgP___38SAAAAaQAAAAAAAAAAAAAABKGTQXo1rUIAAAAAAAAAABIAAABpAAAAAAAAAAAAAAArAAAAqTqn_I9N6_1VOqf8WE3r_QAAHxRldOdz","distance":9.805077,"name":"Ramón Masini","location":[-56.149335,-34.910833]}]}
MULTIPOINT ((-56.146147141159 -34.9095778295438)) *315*MULTIPOINT ((-56.1494192671062 -34.9108877202295))* 319*http://localhost:5000/route/v1/driving/-56.146147141159,-34.9095778295438;-56.1494192671062,-34.9108877202295                                                     *{"code":"Ok","routes":[{"geometry":"bhatEz`uuI`A}@tIrNNFuDpD","legs":[{"steps":[],"distance":482.1,"duration":55.2,"summary":"","weight":55.2}],"distance":482.1,"duration":55.2,"weight_name":"routability","weight":55.2}],"waypoints":[{"hint":"7wkCgP___384AAAAZgAAAAAAAAAAAAAAMCdhQgpNN0IAAAAAAAAAADgAAABmAAAAAAAAAAAAAAArAAAA2Ean_EpS6_0dR6f8dlLr_QAA7whldOdz","distance":7.973467,"name":"Miguel Barreiro","location":[-56.146216,-34.909622]},{"hint":"gQkCgP___38SAAAAaQAAAAAAAAAAAAAABKGTQXo1rUIAAAAAAAAAABIAAABpAAAAAAAAAAAAAAArAAAAqTqn_I9N6_1VOqf8WE3r_QAAHxRldOdz","distance":9.805077,"name":"Ramón Masini","location":[-56.149335,-34.910833]}]}
MULTIPOINT ((-56.1459644285585 -34.9077223842854))*6*MULTIPOINT ((-56.1494192671062 -34.9108877202295))* 319*http://localhost:5000/route/v1/driving/-56.1459644285585,-34.9077223842854;-56.1494192671062,-34.9108877202295                                                    *{"code":"Ok","routes":[{"geometry":"|{`tEr_uuIfD|F~GsGtIrNNFuDpD","legs":[{"steps":[],"distance":789.3,"duration":93.2,"summary":"","weight":93.2}],"distance":789.3,"duration":93.2,"weight_name":"routability","weight":93.2}],"waypoints":[{"hint":"JwoCgP___38RAAAAMgAAAAAAAAANAAAAYZWIQcE6A0IAAAAAXI9OQREAAAAyAAAAAAAAAA0AAAArAAAAoEen_OxZ6_3UR6f8tlnr_QAAfw5ldOdz","distance":7.646093,"name":"26 de Marzo","location":[-56.146016,-34.907668]},{"hint":"gQkCgP___38SAAAAaQAAAAAAAAAAAAAABKGTQXo1rUIAAAAAAAAAABIAAABpAAAAAAAAAAAAAAArAAAAqTqn_I9N6_1VOqf8WE3r_QAAHxRldOdz","distance":9.805077,"name":"Ramón Masini","location":[-56.149335,-34.910833]}]}
MULTIPOINT ((-56.1445219596546 -34.9091018063846))*22*MULTIPOINT ((-56.1494192671062 -34.9108877202295))* 319*http://localhost:5000/route/v1/driving/-56.1445219596546,-34.9091018063846;-56.1494192671062,-34.9108877202295                                                    *{"code":"Ok","routes":[{"geometry":"ndatEtvtuIjOzVNFuDpD","legs":[{"steps":[],"distance":593.2,"duration":64.5,"summary":"","weight":69.8}],"distance":593.2,"duration":64.5,"weight_name":"routability","weight":69.8}],"waypoints":[{"hint":"LQoCgDMKAoAJAAAALgAAAAAAAAAAAAAAj-qSQPhytkEAAAAAAAAAAAQAAAAXAAAAAAAAAAAAAAArAAAAMU2n_JBU6_12Taf8UlTr_QAA_wJldOdz","distance":9.330467,"name":"Alejandro Chucarro","location":[-56.144591,-34.90904]},{"hint":"gQkCgP___38SAAAAaQAAAAAAAAAAAAAABKGTQXo1rUIAAAAAAAAAABIAAABpAAAAAAAAAAAAAAArAAAAqTqn_I9N6_1VOqf8WE3r_QAAHxRldOdz","distance":9.805077,"name":"Ramón Masini","location":[-56.149335,-34.910833]}]}
MULTIPOINT ((-56.1451683605758 -34.9091157716493))*309*MULTIPOINT ((-56.1494192671062 -34.9108877202295))* 319*http://localhost:5000/route/v1/driving/-56.1451683605758,-34.9091157716493;-56.1494192671062,-34.9108877202295                                                    *{"code":"Ok","routes":[{"geometry":"deatErztuIuFlFtBnD~GsGtIrNNFuDpD","legs":[{"steps":[],"distance":917.9,"duration":111.5,"summary":"","weight":111.5}],"distance":917.9,"duration":111.5,"weight_name":"routability","weight":111.5}],"waypoints":[{"hint":"0wkCgP___38cAAAAZgAAAAAAAAAAAAAAC7vlQWeZkkIAAAAAAAAAABwAAABmAAAAAAAAAAAAAAArAAAAvkqn_CRU6_3wSqf8RFTr_QAAHxRldOdz","distance":5.785758,"name":"Manuel Pagola","location":[-56.145218,-34.909148]},{"hint":"gQkCgP___38SAAAAaQAAAAAAAAAAAAAABKGTQXo1rUIAAAAAAAAAABIAAABpAAAAAAAAAAAAAAArAAAAqTqn_I9N6_1VOqf8WE3r_QAAHxRldOdz","distance":9.805077,"name":"Ramón Masini","location":[-56.149335,-34.910833]}]}
MULTIPOINT ((-56.140779121026 -34.9064326535778)) *78*MULTIPOINT ((-56.1494192671062 -34.9108877202295))* 319*http://localhost:5000/route/v1/driving/-56.140779121026,-34.9064326535778;-56.1494192671062,-34.9108877202295                                                     *{"code":"Ok","routes":[{"geometry":"tt`tEv~suI`C|QVbItFvJ~GsGtIrNNFuDpD","legs":[{"steps":[],"distance":1293.6,"duration":145.6,"summary":"","weight":145.6}],"distance":1293.6,"duration":145.6,"weight_name":"routability","weight":145.6}],"waypoints":[{"hint":"VkEAgP___391AAAAiwAAAAAAAAAAAAAAShnsQkPOq0EAAAAAAAAAAHUAAACLAAAAAAAAAAAAAAArAAAALFyn_HVe6_0VXKf8v17r_QAADxBldOdz","distance":8.474014,"name":"26 de Marzo","location":[-56.140756,-34.906507]},{"hint":"gQkCgP___38SAAAAaQAAAAAAAAAAAAAABKGTQXo1rUIAAAAAAAAAABIAAABpAAAAAAAAAAAAAAArAAAAqTqn_I9N6_1VOqf8WE3r_QAAHxRldOdz","distance":9.805077,"name":"Ramón Masini","location":[-56.149335,-34.910833]}]}
MULTIPOINT ((-56.149107825685 -34.9067133413065)) *311*MULTIPOINT ((-56.1494192671062 -34.9108877202295))* 319*http://localhost:5000/route/v1/driving/-56.149107825685,-34.9067133413065;-56.1494192671062,-34.9108877202295                                                     *{"code":"Ok","routes":[{"geometry":"tu`tElruuInSoRtIrNNFuDpD","legs":[{"steps":[],"distance":899.3,"duration":97,"summary":"","weight":97}],"distance":899.3,"duration":97,"weight_name":"routability","weight":97}],"waypoints":[{"hint":"ckMAgP___38VAAAASwAAAAAAAAAAAAAA-02qQRqiVkIAAAAAAAAAABUAAABLAAAAAAAAAAAAAAArAAAA2jun_NZd6_2MO6f8p13r_QAA_whldOdz","distance":8.830732,"name":"Miguel Barreiro","location":[-56.14903,-34.906666]},{"hint":"gQkCgP___38SAAAAaQAAAAAAAAAAAAAABKGTQXo1rUIAAAAAAAAAABIAAABpAAAAAAAAAAAAAAArAAAAqTqn_I9N6_1VOqf8WE3r_QAAHxRldOdz","distance":9.805077,"name":"Ramón Masini","location":[-56.149335,-34.910833]}]}
